Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Holiday
1000765187,2022-11-09 20:35:49,Jeffrey Perkins,['Hand Sanitizer'],8,17.13,Cash,Boston,Convenience Store,,Teenager,Spring,Discount On Selected Items,False
1000800238,2024-01-22 07:26:18,Shawn Grant,"['Butter', 'Baby Wipes', 'Insect Repellent', 'Carrots', 'Diapers']",5,77.18,Credit Card,San Francisco,Specialty Store,True,Student,Fall,Na,False
1000294391,2020-07-25 03:11:18,Joseph Sanders,"['Milk', 'Dish Soap']",5,91.8,Debit Card,Los Angeles,Department Store,False,Middle-Aged,Spring,Na,False
1000522743,2023-04-09 15:22:25,Natalie Bennett,['Tuna'],6,,Debit Card,Dallas,Warehouse Club,False,Homemaker,Spring,Na,False
1000705011,2022-09-11 14:38:29,Brad Rogers,"['Toilet Paper', 'Chicken', 'Pasta', 'Shampoo']",9,85.1,Credit Card,Miami,Warehouse Club,False,Student,Fall,Bogo (Buy One Get One),False
1000542425,2022-05-27 06:00:46,Jorge Gomez,"['Soap', 'Toothbrush', 'Cleaning Spray']",10,26.5,Mobile Payment,Chicago,Department Store,True,Homemaker,Spring,Bogo (Buy One Get One),False
1000107846,2021-08-23 08:50:40,Christopher Stephens,"['Bread', 'Cereal']",3,59.13,Cash,Boston,Warehouse Club,True,Senior Citizen,,Na,False
1000384527,2023-08-27 10:13:06,Paul Curtis,"['Soda', 'Light Bulbs', 'Lawn Mower', 'Plant Fertilizer', 'Salmon']",10,93.52,Credit Card,Houston,Department Store,False,Teenager,Winter,Discount On Selected Items,False
1000480320,2024-01-28 03:54:01,Thomas Crane,"['Rice', 'Shrimp', 'Tea']",8,127.49577485677484,Debit Card,Los Angeles,Warehouse Club,,Young Adult,Spring,Discount On Selected Items,False
1000745481,2022-10-09 15:17:31,Matthew Edwards,"['Feminine Hygiene Products', 'Rice', 'Onions', 'Tissues', 'Paper Towels']",10,68.27,Mobile Payment,Dallas,Convenience Store,,Student,Winter,Discount On Selected Items,False
1000947188,2023-11-30 12:14:24,Michael Gardner,"['Pickles', 'Mop']",2,139.5291109483551,Credit Card,Miami,Convenience Store,False,Professional,Fall,Na,False
1000507952,2020-12-15 22:19:36,Jessica Stewart,"['Bread', 'Tomatoes']",7,84.88012396184986,Mobile Payment,Atlanta,Warehouse Club,True,Professional,,Na,False
1000882186,2022-09-25 11:23:23,Brittney Alexander,['Canned Soup'],4,91.45,Credit Card,Seattle,Specialty Store,True,Homemaker,Summer,Na,False
1000660625,2020-04-12 03:43:24,Derek Rice,"['Light Bulbs', 'Extension Cords']",5,9.078728316268435,Credit Card,Atlanta,Warehouse Club,True,Young Adult,Summer,Bogo (Buy One Get One),False
1000979277,2020-07-13 04:25:23,Stephen Bradley,"['Vinegar', 'Shower Gel', 'Salmon']",7,,Credit Card,Dallas,Warehouse Club,False,Teenager,Winter,Na,False
1000166082,2020-01-27 18:47:51,Valerie White,['Air Freshener'],1,,Debit Card,Dallas,Warehouse Club,True,Senior Citizen,Summer,Discount On Selected Items,False
1000424367,2021-05-14 08:56:05,Miss Jacqueline Martin Md,"['Garden Hose', 'Peanut Butter', 'Tea']",8,59.78,Cash,New York,Convenience Store,True,Homemaker,,Na,False
1000480562,2020-04-26 14:38:39,Amber Bird,"['Tuna', 'Peanut Butter', 'Laundry Detergent', 'Deodorant', 'Cleaning Rags']",10,93.02,Debit Card,New York,Supermarket,False,Student,Fall,Na,False
1000719525,2020-08-23 06:05:03,Kevin Coffey,"['Cereal', 'Deodorant', 'Trash Bags', 'Apple', 'Canned Soup']",7,23.433649720581684,Cash,Los Angeles,Department Store,True,Professional,Spring,Bogo (Buy One Get One),False
1000366047,2024-03-01 16:09:58,George Brown,"['Soap', 'Mop', 'Sponges']",5,40.46,Debit Card,Chicago,Department Store,True,Student,Fall,Discount On Selected Items,False
1000270902,2024-02-08 01:24:28,Mark Patel,['Yogurt'],6,9.02,Debit Card,Atlanta,Specialty Store,True,Homemaker,Winter,Na,False
1000834685,2023-04-28 20:57:04,John Patterson,"['Razors', 'Coffee', 'Baby Wipes']",9,80.16608243513988,Mobile Payment,Atlanta,Supermarket,True,Professional,Summer,Discount On Selected Items,False
1000957327,2021-05-10 03:55:48,Jerry Montgomery,"['Extension Cords', 'Toilet Paper', 'Paper Towels', 'Cheese', 'Water']",10,87.46444260292712,Mobile Payment,Houston,Warehouse Club,True,Young Adult,Spring,Discount On Selected Items,False
1000080789,2023-07-12 21:51:58,Angela Lewis,['Trash Cans'],9,40.59,Credit Card,Atlanta,Pharmacy,True,Student,Summer,Bogo (Buy One Get One),False
1000688085,2023-09-20 02:45:34,Michael Guzman,"['Power Strips', 'Shrimp', 'Orange']",8,19.62,Mobile Payment,Seattle,Specialty Store,False,Senior Citizen,Spring,Na,False
1000586596,2022-04-09 04:39:30,Derrick Garza,['Beef'],4,87.5230774021068,Mobile Payment,New York,Pharmacy,False,Young Adult,Spring,Discount On Selected Items,False
1000399649,2024-01-27 09:41:29,Ashley Farmer,"['Insect Repellent', 'Hand Sanitizer']",2,15.89,Debit Card,Seattle,Department Store,,Senior Citizen,Winter,Bogo (Buy One Get One),False
1000349322,2022-06-04 08:00:18,Diana Brown Md,['Chips'],1,65.89591056193949,Cash,New York,Pharmacy,True,Young Adult,Winter,Na,False
1000993311,2023-12-23 21:15:48,Monica Barnes,"['Toothpaste', 'Shrimp', 'Canned Soup']",9,17.425563523674313,Credit Card,Chicago,Convenience Store,True,Young Adult,,Na,False
1000769457,2021-02-25 00:19:55,Jennifer Bullock,['Chicken'],9,40.51643558369501,Credit Card,Chicago,Pharmacy,False,Young Adult,Fall,Bogo (Buy One Get One),False
1000021115,2020-08-25 09:48:36,Vanessa Graham,"['Carrots', 'Rice', 'Cereal Bars', 'Shrimp', 'Cereal Bars']",5,41.42078073662122,Cash,New York,Department Store,True,Professional,Summer,Discount On Selected Items,False
1000984912,2020-03-01 10:46:44,Jonathan Anthony,['Peanut Butter'],4,34.76224116775562,Mobile Payment,Houston,Department Store,True,Professional,Fall,Na,False
1000455249,2022-10-04 11:54:58,Angelica Maldonado,"['Potatoes', 'Broom', 'Mustard', 'Trash Cans']",3,40.94,Cash,Boston,Department Store,,Senior Citizen,Winter,Bogo (Buy One Get One),False
1000672643,2021-03-22 03:01:53,Paige Stewart,"['Baby Wipes', 'Shaving Cream']",2,15.9707734888993,Mobile Payment,Houston,Supermarket,True,Young Adult,Fall,Discount On Selected Items,False
1000845291,2020-01-16 21:09:30,Gerald Best,"['Shampoo', 'Bread', 'Dustpan', 'Cereal']",9,17.83446835748933,Cash,Atlanta,Specialty Store,True,Professional,Fall,Bogo (Buy One Get One),False
1000134949,2022-08-08 05:55:37,Alexander Fuentes,"['Air Freshener', 'Extension Cords', 'Lawn Mower']",4,10.21,Mobile Payment,Miami,Convenience Store,False,Middle-Aged,Fall,Bogo (Buy One Get One),False
1000959791,2022-02-06 20:43:01,Dwayne Ibarra,['Mayonnaise'],2,57.77,Credit Card,Dallas,Department Store,False,Senior Citizen,Fall,Na,False
1000155885,2023-11-14 21:18:08,Kelly Anderson,['Sponges'],4,65.43649669691662,Debit Card,Miami,Supermarket,False,Young Adult,Winter,Discount On Selected Items,False
1000645388,2021-07-20 13:17:41,Angela Martin,"['Dish Soap', 'Milk', 'Pickles', 'Dustpan']",3,79.61,Credit Card,Los Angeles,Pharmacy,True,Middle-Aged,Fall,Bogo (Buy One Get One),False
1000233803,2022-04-29 12:32:35,Sharon Waller,"['Beef', 'Butter', 'Butter', 'Broom', 'Mayonnaise']",3,65.43,Mobile Payment,Los Angeles,Supermarket,False,Homemaker,Summer,Na,False
1000017196,2021-09-16 01:51:43,Austin Wilson,"['Potatoes', 'Coffee']",8,77.47,Debit Card,Atlanta,Convenience Store,True,Retiree,Winter,Na,False
1000015756,2023-01-31 22:09:27,Amanda Miller,"['Water', 'Chips', 'Beef', 'Broom']",9,26.65,Debit Card,Atlanta,Pharmacy,False,Homemaker,Winter,Bogo (Buy One Get One),False
1000413100,2021-08-06 03:23:30,Joshua Camacho,"['Broom', 'Pickles', 'Toothpaste', 'Mop', 'Chicken']",2,49.1,Cash,San Francisco,Warehouse Club,False,Middle-Aged,Fall,Discount On Selected Items,False
1000222703,2020-12-20 11:46:04,Lori Cook,"['Coffee', 'Dishware', 'Onions', 'Tuna']",3,10.11,Mobile Payment,Dallas,Specialty Store,True,Middle-Aged,Spring,Bogo (Buy One Get One),False
1000947200,2021-04-23 16:57:16,Courtney Ferguson Dds,"['Shower Gel', 'Laundry Detergent', 'Toothbrush', 'Apple']",3,82.75,Debit Card,Miami,Pharmacy,True,Retiree,Winter,Na,False
1000163205,2022-07-12 06:44:31,Kristy Sullivan,['Yogurt'],3,11.57,Cash,Atlanta,Specialty Store,False,Student,Winter,Bogo (Buy One Get One),False
1000932930,2020-12-17 13:00:17,Jason Hogan,"['Extension Cords', 'Shampoo']",2,81.3,Mobile Payment,Chicago,Pharmacy,True,Student,Winter,Bogo (Buy One Get One),False
1000934428,2023-02-16 02:40:12,Daniel Walker,['Cleaning Spray'],3,,Debit Card,Dallas,Warehouse Club,False,Professional,Summer,Na,False
1000125163,2023-01-31 21:40:43,Jeremy Moore,"['Yogurt', 'Canned Soup', 'Toothpaste', 'Tea', 'Potatoes']",2,98.92,Credit Card,Miami,Pharmacy,,Student,Spring,Na,False
1000770490,2022-11-20 08:39:01,Eric Diaz,"['Rice', 'Dish Soap']",10,,Mobile Payment,Chicago,Supermarket,True,Senior Citizen,Winter,Bogo (Buy One Get One),False
1000608876,2021-07-04 12:46:01,Richard Higgins,"['Beef', 'Orange']",8,15.21,Credit Card,Los Angeles,Warehouse Club,False,Teenager,Spring,Discount On Selected Items,False
1000648962,2023-10-23 20:59:27,Amanda Harrison,"['Hair Gel', 'Tea', 'Vacuum Cleaner', 'Toilet Paper']",5,33.2,Mobile Payment,Los Angeles,Department Store,False,Senior Citizen,Winter,Na,False
1000804339,2020-04-18 04:49:27,Anthony Blake,"['Shampoo', 'Cereal', 'Bread', 'Baby Wipes', 'Toilet Paper']",10,,Credit Card,Atlanta,Specialty Store,True,Senior Citizen,,Na,False
1000194787,2020-03-03 19:57:44,Sandra Choi,"['Soda', 'Shampoo', 'Salmon', 'Vacuum Cleaner']",10,40.37222469237228,Cash,Atlanta,Department Store,False,Young Adult,Summer,Discount On Selected Items,False
1000924112,2022-03-03 18:20:52,Lisa Hampton,"['Iron', 'Dish Soap', 'Sponges']",3,,Mobile Payment,Seattle,Supermarket,True,Professional,Summer,Na,False
1000955172,2020-05-10 23:13:53,Phillip Reed,['Garden Hose'],10,103.54229126631898,Credit Card,San Francisco,Department Store,False,Professional,Fall,Na,False
1000489469,2020-06-03 16:41:32,Terry Nelson,"['Carrots', 'Power Strips', 'Toothpaste', 'Toothpaste']",4,55.29,Mobile Payment,Chicago,Warehouse Club,False,Middle-Aged,Spring,Discount On Selected Items,False
1000288907,2023-11-16 08:18:52,Jasmine Lee,"['Deodorant', 'Tissues']",9,52.65,Credit Card,Dallas,Convenience Store,False,Teenager,Summer,Discount On Selected Items,False
1000715413,2024-04-28 19:15:25,Richard Hall,"['Toothpaste', 'Cereal']",6,24.77,Mobile Payment,Boston,Specialty Store,True,Retiree,Spring,Discount On Selected Items,False
1000944012,2021-08-24 03:24:10,Sydney Mason,"['Potatoes', 'Trash Bags', 'Deodorant', 'Ice Cream']",9,37.05,Debit Card,Chicago,Warehouse Club,True,Middle-Aged,Fall,Bogo (Buy One Get One),False
1000141426,2021-10-29 18:00:07,Patrick Salas,"['Vacuum Cleaner', 'Diapers', 'Power Strips', 'Shaving Cream', 'Feminine Hygiene Products']",2,37.87,Mobile Payment,Houston,Specialty Store,True,Homemaker,Spring,Na,False
1000621523,2023-08-11 01:04:54,Mackenzie Reynolds,"['Spinach', 'Pancake Mix', 'Bath Towels', 'Paper Towels']",6,39.71,Mobile Payment,Dallas,Specialty Store,True,Middle-Aged,Spring,Discount On Selected Items,False
1000146064,2023-11-17 19:14:06,Daniel Garcia,['Insect Repellent'],2,19.03,Mobile Payment,Los Angeles,Convenience Store,False,Teenager,Spring,Na,False
1000115861,2021-11-22 10:24:55,Nancy Montgomery,"['Ironing Board', 'Cheese', 'Rice', 'Pickles']",7,57.7265001036188,Cash,Seattle,Pharmacy,False,Young Adult,,Bogo (Buy One Get One),False
1000969441,2023-04-01 20:17:36,Kevin Abbott,"['Air Freshener', 'Bread', 'Air Freshener', 'Ironing Board', 'Baby Wipes']",3,63.81,Credit Card,San Francisco,Convenience Store,False,Homemaker,,Bogo (Buy One Get One),False
1000769867,2020-02-07 06:22:14,Kathryn Williams,"['Ironing Board', 'Iron', 'Cleaning Spray', 'Cheese']",2,43.76,Mobile Payment,Miami,Convenience Store,False,Student,,Bogo (Buy One Get One),False
1000641335,2022-03-29 21:17:01,Roberto Myers,"['Bbq Sauce', 'Spinach', 'Hand Sanitizer', 'Razors']",2,,Debit Card,Atlanta,Supermarket,True,Young Adult,Summer,Na,False
1000737463,2023-11-02 09:58:13,Dr. Tamara Paul,['Deodorant'],1,131.6999102151496,Debit Card,San Francisco,Supermarket,False,Professional,Summer,Discount On Selected Items,False
1000538598,2022-04-15 23:17:58,Amy Brown,"['Ironing Board', 'Lawn Mower', 'Olive Oil', 'Jam']",10,25.43,Mobile Payment,Chicago,Department Store,,Retiree,Summer,Discount On Selected Items,False
1000724523,2023-05-21 12:48:15,Stephen Carlson,"['Hand Sanitizer', 'Dishware', 'Pasta', 'Soap', 'Diapers']",10,35.32,Credit Card,Miami,Warehouse Club,False,Student,Winter,Discount On Selected Items,False
1000456185,2020-07-03 05:19:30,Catherine Williams,"['Toothbrush', 'Iron', 'Deodorant', 'Shrimp']",6,48.97,Debit Card,Houston,Warehouse Club,False,Middle-Aged,Fall,Discount On Selected Items,False
1000548708,2021-05-21 06:25:33,Heather Smith,"['Jam', 'Shampoo', 'Canned Soup']",2,25.45416949376227,Mobile Payment,San Francisco,Supermarket,False,Young Adult,Spring,Na,False
1000734153,2023-10-17 02:11:27,Heather Lee,"['Cereal Bars', 'Cleaning Spray', 'Soap', 'Pickles', 'Pasta']",2,22.54,Debit Card,Houston,Convenience Store,False,Student,Spring,Na,False
1000167032,2022-06-23 17:46:25,Bradley Marshall,"['Diapers', 'Carrots']",3,,Cash,Boston,Convenience Store,False,Middle-Aged,Fall,Bogo (Buy One Get One),False
1000942629,2023-06-09 04:57:22,Catherine Watts,"['Syrup', 'Cleaning Spray']",5,54.51,Mobile Payment,Boston,Pharmacy,False,Retiree,Fall,Na,False
1000645098,2022-12-26 21:24:59,Sarah Becker,"['Sponges', 'Shrimp']",1,19.01,Cash,San Francisco,Pharmacy,True,Retiree,Fall,Bogo (Buy One Get One),False
1000283490,2020-04-05 03:59:02,Susan Wells,"['Cheese', 'Shampoo', 'Orange', 'Cleaning Spray', 'Toothbrush']",6,89.67,Debit Card,Boston,Supermarket,,Retiree,Summer,Discount On Selected Items,False
1000856616,2023-07-16 19:59:02,Alexander Juarez,"['Mustard', 'Dustpan', 'Cereal', 'Apple']",2,7.52,Debit Card,New York,Warehouse Club,False,Senior Citizen,Fall,Bogo (Buy One Get One),False
1000934603,2022-12-08 23:14:33,Heather Jordan,"['Milk', 'Bread', 'Soap', 'Cereal', 'Hair Gel']",1,28.78,Cash,Boston,Department Store,False,Retiree,Winter,Discount On Selected Items,False
1000657715,2024-02-27 07:51:45,Jacob Wade,"['Vacuum Cleaner', 'Apple']",6,83.11,Credit Card,New York,Pharmacy,False,Retiree,Fall,Na,False
1000477568,2021-10-23 06:20:46,Kyle Rios,"['Toothpaste', 'Vacuum Cleaner', 'Feminine Hygiene Products', 'Jam', 'Light Bulbs']",8,45.03,Debit Card,Houston,Supermarket,True,Teenager,Spring,Discount On Selected Items,False
1000344713,2020-11-20 13:19:15,David Williamson,"['Mop', 'Spinach', 'Deodorant']",5,120.55027915376108,Credit Card,Seattle,Department Store,True,Professional,Spring,Discount On Selected Items,False
1000014622,2023-06-13 02:50:40,Vincent Ali,['Cheese'],6,60.71,Credit Card,New York,Specialty Store,True,Homemaker,Spring,Bogo (Buy One Get One),False
1000922490,2023-02-17 01:04:18,Mrs. Sarah Mcintyre,"['Ice Cream', 'Trash Bags', 'Laundry Detergent', 'Bbq Sauce']",10,54.86,Mobile Payment,Los Angeles,Convenience Store,False,Student,Fall,Discount On Selected Items,False
1000691360,2020-01-28 04:24:14,Colleen Sweeney,"['Onions', 'Shrimp', 'Ironing Board', 'Diapers']",1,53.45,Mobile Payment,Seattle,Warehouse Club,,Middle-Aged,Winter,Bogo (Buy One Get One),False
1000742456,2022-08-28 21:31:26,Mark Stafford,"['Laundry Detergent', 'Jam', 'Pancake Mix']",4,40.18,Cash,Atlanta,Supermarket,True,Teenager,,Na,False
1000944125,2021-12-20 05:58:39,Michael Dixon,"['Mayonnaise', 'Light Bulbs']",10,86.44,Mobile Payment,Atlanta,Supermarket,False,Retiree,Winter,Na,False
1000934947,2024-04-27 22:34:47,Melissa Martinez,"['Power Strips', 'Toothpaste']",5,30.39,Mobile Payment,San Francisco,Warehouse Club,False,Student,Fall,Discount On Selected Items,False
1000021882,2021-03-17 01:44:12,Sandra Watts,"['Trash Cans', 'Bath Towels']",5,50.250513367172665,Cash,Dallas,Pharmacy,False,Professional,Spring,Discount On Selected Items,False
1000653926,2024-05-16 06:58:59,William Knight,"['Diapers', 'Orange']",2,54.34171304275704,Mobile Payment,Seattle,Specialty Store,False,Young Adult,Fall,Bogo (Buy One Get One),False
1000455299,2020-06-22 04:12:03,Sean Mcdonald,"['Onions', 'Tomatoes', 'Peanut Butter', 'Mayonnaise', 'Trash Cans']",4,36.36,Mobile Payment,Seattle,Warehouse Club,,Retiree,Fall,Na,False
1000895895,2021-01-23 07:25:37,Erin Branch,"['Razors', 'Tomatoes']",6,24.25,Cash,Seattle,Pharmacy,True,Middle-Aged,Fall,Discount On Selected Items,False
1000445182,2024-04-13 18:26:54,Luis Chambers,"['Air Freshener', 'Milk']",2,16.17,Debit Card,Boston,Department Store,True,Middle-Aged,Fall,Na,False
1000819360,2022-02-26 16:46:12,Anna Rogers,"['Tissues', 'Eggs', 'Dustpan', 'Toothpaste', 'Broom']",4,32.5,Mobile Payment,Miami,Warehouse Club,True,Student,Winter,Discount On Selected Items,False
1000700102,2020-09-14 21:22:44,Kelly Harvey,"['Shrimp', 'Onions']",2,115.787927790635,Debit Card,Miami,Pharmacy,True,Professional,Summer,Discount On Selected Items,False
1000157846,2022-09-04 02:47:09,Jessica Burnett,"['Spinach', 'Pasta']",6,14.13,Mobile Payment,Atlanta,Warehouse Club,False,Teenager,Summer,Bogo (Buy One Get One),False
1000342048,2024-03-02 10:57:36,Alexander Guzman,"['Soap', 'Vinegar', 'Air Freshener', 'Iron', 'Shower Gel']",10,83.11,Mobile Payment,Houston,Warehouse Club,True,Student,,Na,False
1000658796,2020-10-05 05:27:19,Julie Solomon,"['Vinegar', 'Laundry Detergent', 'Dustpan', 'Canned Soup', 'Vacuum Cleaner']",4,23.17290688367588,Mobile Payment,Los Angeles,Warehouse Club,,Young Adult,Winter,Na,False
1000036254,2020-04-14 16:53:15,Rebecca Craig,"['Shower Gel', 'Pancake Mix']",9,63.54,Credit Card,San Francisco,Specialty Store,False,Middle-Aged,Summer,Discount On Selected Items,False
1000210731,2023-12-22 23:18:06,Mariah Rubio,"['Soap', 'Air Freshener', 'Honey', 'Chips', 'Deodorant']",9,31.74,Credit Card,Atlanta,Department Store,True,Student,Summer,Discount On Selected Items,False
1000405379,2020-12-27 20:25:17,Crystal Hall,"['Lawn Mower', 'Garden Hose', 'Diapers', 'Vinegar', 'Broom']",1,143.20037906976566,Mobile Payment,Seattle,Pharmacy,True,Professional,Fall,Bogo (Buy One Get One),False
1000535905,2022-11-30 09:29:43,Daniel Hoffman,"['Soap', 'Syrup']",5,34.658815739163344,Debit Card,Miami,Supermarket,,Young Adult,Winter,Na,False
1000440838,2023-08-24 05:39:01,Nicholas Cruz,"['Toothpaste', 'Hand Sanitizer', 'Sponges', 'Cereal Bars', 'Milk']",1,79.71,Debit Card,New York,Warehouse Club,True,Middle-Aged,Fall,Na,False
1000255755,2024-01-22 15:07:17,Christopher Hicks,"['Toothpaste', 'Cheese']",2,11.48,Mobile Payment,Dallas,Pharmacy,False,Middle-Aged,Spring,Na,False
1000989276,2024-03-20 12:28:31,Larry Fowler,"['Butter', 'Cheese', 'Chicken', 'Tea', 'Vacuum Cleaner']",6,58.79,Debit Card,Houston,Warehouse Club,True,Middle-Aged,Winter,Discount On Selected Items,False
1000077954,2020-09-07 14:35:20,Natasha Johnson,"['Syrup', 'Cereal Bars']",7,80.3,Mobile Payment,Seattle,Department Store,True,Retiree,Fall,Na,False
1000461970,2022-12-21 05:25:42,Shelby Joseph,"['Garden Hose', 'Butter', 'Laundry Detergent', 'Shampoo']",5,68.62,Cash,Dallas,Supermarket,False,Senior Citizen,Winter,Discount On Selected Items,False
1000609001,2022-02-06 16:09:09,Heather Bentley,"['Bbq Sauce', 'Syrup', 'Sponges', 'Cereal Bars']",7,43.57,Debit Card,Houston,Specialty Store,True,Student,Spring,Na,False
1000396031,2023-04-04 19:06:40,Neil Davis,"['Tissues', 'Shaving Cream', 'Dustpan']",1,72.46,Debit Card,Boston,Specialty Store,True,Middle-Aged,Winter,Discount On Selected Items,False
1000674529,2022-11-27 21:54:10,Linda Mcdonald,"['Mop', 'Baby Wipes']",1,44.36,Credit Card,Dallas,Supermarket,False,Homemaker,Spring,Discount On Selected Items,False
1000709945,2021-07-17 01:43:03,Edward Reid,"['Toilet Paper', 'Beef', 'Syrup']",9,51.23,Mobile Payment,Chicago,Pharmacy,True,Retiree,Winter,Discount On Selected Items,False
1000961287,2020-10-03 11:04:31,Micheal Massey,['Ironing Board'],7,36.21698263300783,Cash,Miami,Specialty Store,True,Professional,,Discount On Selected Items,False
1000091740,2024-04-05 00:41:04,Brent Burns,"['Pancake Mix', 'Mustard']",5,,Cash,Chicago,Specialty Store,False,Homemaker,Fall,Bogo (Buy One Get One),False
1000793464,2020-03-16 12:17:55,Sarah Lopez,"['Rice', 'Feminine Hygiene Products']",9,17.5,Credit Card,Houston,Pharmacy,True,Student,Spring,Discount On Selected Items,False
1000481938,2023-06-11 18:33:30,Mary Monroe,['Hair Gel'],6,80.74,Credit Card,Houston,Convenience Store,True,Student,Spring,Bogo (Buy One Get One),False
1000657413,2022-02-10 12:49:09,Darryl Mejia,"['Chips', 'Bbq Sauce', 'Chicken']",7,90.95,Mobile Payment,San Francisco,Convenience Store,True,Senior Citizen,,Discount On Selected Items,False
1000555511,2022-07-08 01:35:06,Erin Gutierrez,"['Banana', 'Shower Gel']",4,138.83497577245404,Credit Card,Dallas,Warehouse Club,True,Professional,Summer,Bogo (Buy One Get One),False
1000371501,2021-01-19 03:31:14,Kim Garrison,"['Milk', 'Trash Cans', 'Dishware']",6,68.56387455209943,Cash,San Francisco,Department Store,False,Professional,,Discount On Selected Items,False
1000689405,2020-07-25 23:46:48,Robert Houston,"['Toothbrush', 'Toothbrush', 'Mayonnaise', 'Apple', 'Toothpaste']",8,,Cash,Seattle,Department Store,False,Student,Summer,Na,False
1000330877,2020-06-02 13:47:25,Claudia Johnson,"['Carrots', 'Cereal Bars']",10,80.44,Mobile Payment,Seattle,Department Store,False,Middle-Aged,Fall,Na,False
1000371813,2024-04-30 11:52:22,Victoria Hurley,"['Tea', 'Cereal Bars', 'Vinegar', 'Deodorant', 'Shaving Cream']",6,25.63,Credit Card,Dallas,Convenience Store,True,Student,Spring,Bogo (Buy One Get One),False
1000530711,2022-01-22 09:40:51,Yvonne Bennett,"['Hair Gel', 'Bbq Sauce']",4,129.2402263161142,Debit Card,Seattle,Convenience Store,False,Professional,Fall,Discount On Selected Items,False
1000038741,2020-09-24 15:55:22,Kathryn Woods,"['Shower Gel', 'Trash Bags', 'Toothpaste']",9,22.03,Credit Card,San Francisco,Supermarket,True,Middle-Aged,Winter,Na,False
1000499747,2022-06-17 14:07:55,Timothy Fowler,"['Feminine Hygiene Products', 'Orange', 'Butter', 'Eggs', 'Power Strips']",2,29.506636877048948,Credit Card,Dallas,Convenience Store,True,Professional,Summer,Na,False
1000892242,2021-09-08 11:00:28,Joshua Anderson,['Dish Soap'],6,49.82279068129829,Mobile Payment,Houston,Convenience Store,False,Young Adult,Summer,Discount On Selected Items,False
1000945659,2023-10-15 10:26:40,Benjamin Perkins,"['Butter', 'Dustpan', 'Shampoo', 'Peanut Butter', 'Cleaning Spray']",8,60.53,Debit Card,Los Angeles,Department Store,False,Student,Summer,Bogo (Buy One Get One),False
1000671433,2024-02-15 05:30:38,Anthony Morales,"['Olive Oil', 'Razors', 'Dustpan', 'Baby Wipes', 'Bath Towels']",3,85.55,Debit Card,San Francisco,Convenience Store,False,Middle-Aged,Summer,Discount On Selected Items,False
1000719094,2021-07-13 10:14:25,Danielle Villarreal,"['Razors', 'Pickles']",8,95.01,Credit Card,Los Angeles,Warehouse Club,False,Senior Citizen,Winter,Na,False
1000855406,2023-02-06 00:23:35,Sean Mitchell,"['Hair Gel', 'Cheese', 'Pickles', 'Coffee', 'Milk']",10,28.129669738254428,Debit Card,Los Angeles,Department Store,False,Young Adult,Winter,Discount On Selected Items,False
1000433651,2020-01-09 19:19:33,Lawrence Wright Md,"['Butter', 'Milk', 'Milk', 'Shrimp']",2,24.28,Cash,Boston,Department Store,True,Student,Summer,Discount On Selected Items,False
1000758848,2020-04-23 05:30:16,Cheryl Prince,"['Onions', 'Syrup', 'Yogurt', 'Onions']",1,35.99,Mobile Payment,Dallas,Supermarket,False,Student,Fall,Bogo (Buy One Get One),False
1000051232,2020-06-20 12:56:16,Janet Banks,['Butter'],6,31.22,Debit Card,Seattle,Warehouse Club,False,Retiree,Spring,Bogo (Buy One Get One),False
1000025426,2024-03-03 13:49:23,Samuel Tran,"['Apple', 'Onions']",9,25.92,Credit Card,Los Angeles,Supermarket,False,Middle-Aged,Fall,Discount On Selected Items,False
1000253211,2024-04-14 04:38:17,Michelle Martinez Dvm,"['Syrup', 'Trash Cans', 'Hand Sanitizer']",8,22.949640715971817,Cash,Chicago,Supermarket,False,Professional,Winter,Discount On Selected Items,False
1000463297,2021-02-18 14:56:42,Ashlee Shaffer,"['Toilet Paper', 'Tissues', 'Toothpaste', 'Paper Towels', 'Cereal Bars']",9,65.06,Debit Card,Houston,Pharmacy,True,Student,Summer,Bogo (Buy One Get One),False
1000341266,2021-08-31 01:01:25,Alexis Hammond,['Tuna'],1,,Credit Card,Miami,Supermarket,True,Senior Citizen,Summer,Discount On Selected Items,False
1000141170,2020-11-13 12:30:51,Melissa Bowen,"['Deodorant', 'Tea', 'Ketchup', 'Cereal Bars']",1,77.67468413941222,Debit Card,Boston,Supermarket,True,Young Adult,Summer,Discount On Selected Items,False
1000495096,2023-12-23 21:37:27,Joseph Huffman,"['Vinegar', 'Water', 'Trash Bags', 'Iron']",1,51.758640439710575,Debit Card,Los Angeles,Supermarket,,Professional,Fall,Na,False
1000626326,2022-03-09 05:04:43,Justin Maldonado,"['Milk', 'Mop', 'Broom']",4,85.65,Credit Card,San Francisco,Specialty Store,True,Retiree,Spring,Bogo (Buy One Get One),False
1000647030,2022-08-26 14:15:34,Vanessa Walters,"['Soap', 'Shaving Cream', 'Bread', 'Pickles']",10,67.74,Credit Card,New York,Supermarket,True,Teenager,Winter,Discount On Selected Items,False
1000526795,2022-12-01 01:21:45,Michelle Harding,"['Paper Towels', 'Air Freshener']",3,93.019408212939,Debit Card,Houston,Convenience Store,False,Young Adult,Spring,Na,False
